date,access1-0.1.rcp85,access1-3.1.rcp85,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp85,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp85,giss-e2-r.1.rcp85,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp85,miroc5.1.rcp85,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp85,noresm1-m.1.rcp85,noresm1-me.1.rcp85
1978-11-01,0.098,4.974,2.548,1.924,0.120,0.263,6.220,3.548,2.565,1.315,2.105,0.282,4.945,2.316,0.030,5.074,4.649,0.474,0.289,3.971,4.957,2.803,1.977,3.762,0.321,0.295,3.061,0.216,0.351,0.840,0.135,1.101,4.962,4.659,2.816,0.352,1.806,4.218,0.952,1.287,1.522,2.877,3.067,0.133,3.900,2.054,6.211,2.615,1.682,1.682,5.876,1.465,1.602,0.442,0.392,0.221,2.383,4.554,0.490,1.454,4.923,6.269,4.802,0.357,5.308,4.371,4.303,1.446,3.087,2.811
1978-12-01,6.664,4.800,17.007,0.082,1.665,0.082,17.007,3.886,1.651,0.864,2.509,0.870,1.687,2.564,6.667,0.685,5.423,0.574,0.889,1.241,3.632,2.740,2.174,0.670,2.452,1.696,7.213,1.406,5.498,5.530,4.526,3.709,2.262,4.945,5.996,1.906,1.617,4.796,7.081,2.027,1.938,4.279,4.803,4.443,5.396,5.260,7.362,5.449,1.523,3.970,6.090,5.431,5.065,2.806,0.469,5.413,1.765,4.288,5.004,0.430,5.297,1.462,0.082,5.291,2.449,17.007,7.901,5.316,1.250,9.072
1979-01-01,13.296,5.643,10.834,0.482,0.508,1.318,4.644,5.108,4.123,6.948,10.806,6.741,3.594,0.539,4.307,5.299,11.524,1.598,6.442,0.663,3.864,0.420,12.688,0.879,2.216,1.369,8.244,4.707,9.044,2.963,10.942,3.648,7.068,6.239,7.434,3.215,4.156,5.759,0.308,7.519,1.378,1.285,0.669,11.552,4.248,2.231,6.195,9.733,5.858,12.623,3.613,0.463,11.582,3.791,3.388,1.867,1.072,6.675,6.487,3.545,8.184,3.661,6.573,4.622,3.106,8.523,6.615,3.417,6.960,3.755
1979-02-01,7.269,2.731,4.529,2.242,3.080,1.047,2.191,1.209,2.042,2.925,4.431,2.157,2.147,0.840,5.592,2.879,11.085,11.028,1.828,6.194,7.223,10.463,4.774,2.151,1.948,9.570,0.170,4.960,11.662,3.752,8.313,1.899,1.993,8.356,3.506,4.993,11.530,8.160,1.730,11.662,16.779,0.451,2.354,1.963,2.119,6.651,0.373,3.478,0.635,0.735,3.724,6.379,2.724,1.899,4.700,8.199,2.248,3.598,7.131,1.329,11.529,16.779,1.802,3.457,9.190,1.089,1.773,6.439,2.132,3.974
1979-03-01,6.478,3.855,1.089,3.836,2.579,1.795,9.551,2.824,0.935,1.876,2.769,2.380,2.882,2.085,0.679,2.489,0.311,0.742,0.593,4.052,1.164,3.563,7.497,3.609,0.801,5.108,1.555,1.950,0.328,1.299,3.194,2.340,3.826,2.773,1.033,1.567,2.337,1.977,2.088,3.309,1.485,2.208,0.312,1.732,1.136,0.320,0.297,3.123,0.322,1.524,0.121,2.775,0.932,3.675,3.528,8.964,0.434,0.271,1.963,5.279,0.968,1.657,3.508,0.229,1.134,5.309,1.756,4.598,5.094,0.070
1979-04-01,1.044,1.241,2.713,1.361,2.324,0.922,3.614,0.854,1.563,0.555,0.664,2.159,3.694,0.744,4.763,0.575,2.380,5.177,1.808,0.450,1.597,1.585,2.614,0.422,5.741,1.729,0.381,2.361,2.461,0.429,0.275,0.159,0.946,1.476,1.820,1.414,0.533,5.285,0.611,1.313,2.088,1.681,0.223,0.596,1.074,5.378,3.091,4.743,1.795,3.781,1.259,0.635,3.076,2.243,1.852,0.557,0.354,0.340,0.348,0.470,0.345,4.746,5.715,2.019,0.326,1.114,2.026,0.420,1.657,0.593
1979-05-01,1.808,0.283,1.278,0.293,0.000,0.255,0.669,0.243,0.031,0.974,0.759,0.009,0.293,0.023,0.087,0.372,0.863,0.023,0.006,0.249,0.215,0.044,0.117,1.078,0.223,0.485,1.349,0.157,3.372,0.142,0.049,0.005,0.026,0.085,0.408,0.364,0.057,0.184,0.017,0.027,0.026,0.024,0.021,1.155,0.317,2.093,0.020,0.575,0.297,0.148,0.334,1.134,0.031,1.714,0.142,0.322,0.538,0.309,0.031,0.110,0.270,0.013,0.455,0.004,0.192,0.688,0.381,0.172,0.000,0.067
1979-06-01,0.276,0.079,0.001,0.311,0.145,0.037,0.311,0.047,0.009,0.024,0.005,0.000,0.093,0.004,0.024,0.076,0.122,0.000,0.013,0.136,0.118,0.006,0.097,0.005,0.000,0.008,0.035,0.005,0.017,0.001,0.012,0.051,0.007,0.004,0.000,0.193,0.054,0.001,0.000,0.005,0.001,0.122,0.002,0.109,0.046,0.111,0.002,0.066,0.000,0.027,0.012,0.004,0.046,0.002,0.001,0.025,0.141,0.040,0.004,0.006,0.034,0.011,0.027,0.021,0.008,0.028,0.058,0.000,0.001,0.000
1979-07-01,0.000,0.000,0.000,0.000,0.001,0.027,0.001,0.006,0.000,0.028,0.000,0.001,0.000,0.004,0.001,0.020,0.000,0.002,0.002,0.050,0.116,0.010,0.001,0.011,0.000,0.000,0.000,0.005,0.033,0.007,0.001,0.005,0.037,0.083,0.001,0.000,0.016,0.002,0.006,0.002,0.000,0.006,0.001,0.148,0.001,0.004,0.000,0.196,0.001,0.001,0.090,0.000,0.004,0.001,0.000,0.001,0.016,0.000,0.000,0.007,0.001,0.001,0.000,0.000,0.007,0.066,0.000,0.009,0.001,0.006
1979-08-01,0.004,0.005,0.000,0.001,0.013,0.001,0.001,0.001,0.001,0.001,0.000,0.226,0.000,0.217,0.000,0.001,0.029,0.010,0.000,0.002,0.001,0.004,0.000,0.001,0.001,0.001,0.187,0.012,0.010,0.095,0.005,0.000,0.007,0.002,0.000,0.000,0.005,0.009,0.000,0.000,0.000,0.033,0.010,0.001,0.000,0.011,0.000,0.015,0.002,0.002,0.029,0.001,0.005,0.271,0.001,0.001,0.004,0.002,0.007,0.270,0.004,0.099,0.006,0.002,0.000,0.009,0.002,0.000,0.054,0.001
1979-09-01,0.048,0.004,0.005,0.278,0.632,0.000,0.057,0.732,0.007,0.008,0.006,0.001,0.096,0.001,0.014,0.002,0.006,0.015,0.026,0.038,0.413,0.000,0.280,0.059,0.031,0.083,0.000,0.065,0.151,0.287,0.257,0.377,0.047,0.230,0.026,0.008,0.149,0.076,0.067,1.050,0.037,0.332,0.774,0.002,0.002,0.007,0.065,0.839,0.048,0.132,0.107,0.006,0.249,0.069,0.000,0.063,0.004,0.011,0.201,0.467,0.073,0.005,1.852,0.073,0.001,0.001,0.103,0.580,0.039,0.072
1979-10-01,1.771,1.898,0.089,1.316,0.223,0.016,1.482,0.001,0.056,1.150,0.873,0.282,0.485,0.803,3.609,0.589,2.081,0.039,0.004,2.013,0.068,2.281,0.918,0.087,1.704,0.095,0.386,0.011,0.865,1.840,0.984,0.124,0.503,0.596,0.009,1.329,3.467,2.097,0.120,1.856,0.610,1.316,0.011,0.308,0.403,1.682,0.038,0.212,0.356,3.772,0.116,1.391,0.067,0.035,0.031,0.751,0.001,1.568,0.051,1.746,1.589,2.323,0.448,0.934,0.389,0.560,1.338,0.273,0.411,0.034
1979-11-01,3.116,0.625,6.300,0.389,0.835,2.202,2.112,0.961,6.569,0.339,1.581,2.857,3.201,2.445,0.308,0.522,6.185,0.406,5.278,0.224,0.000,0.321,1.943,0.019,0.233,2.913,5.254,0.912,2.444,3.236,4.200,0.344,4.256,0.924,0.736,1.524,1.811,2.380,1.787,1.885,3.599,1.351,3.060,2.837,2.835,0.461,2.616,0.326,2.146,6.211,1.487,0.117,0.128,1.600,0.000,4.459,0.326,3.292,4.970,0.420,3.921,3.850,3.171,2.352,0.022,2.479,0.047,0.255,6.237,4.909
1979-12-01,1.644,1.591,4.385,4.947,2.356,0.924,2.504,4.058,3.041,1.698,1.374,7.062,0.255,3.891,2.047,5.149,4.255,8.504,2.030,2.247,5.931,5.214,5.327,9.517,0.365,2.493,3.378,0.399,7.427,8.762,6.335,1.174,1.934,1.003,13.007,2.215,4.928,0.619,5.530,0.685,1.089,4.306,0.973,7.584,1.690,6.227,5.513,0.550,5.456,4.172,0.901,0.609,1.094,3.519,4.981,3.491,0.986,3.215,1.148,3.322,4.933,0.901,3.023,1.527,8.463,0.943,3.126,2.661,5.119,7.135
1980-01-01,5.454,0.428,3.635,3.710,2.663,13.296,1.516,0.317,5.704,2.504,6.207,4.604,8.494,4.208,1.710,10.522,3.414,11.552,3.354,10.981,4.364,7.235,7.059,12.324,10.607,6.497,5.122,0.277,11.416,6.124,9.409,1.886,0.375,3.303,9.592,9.599,3.016,3.951,3.858,3.744,1.406,6.107,5.812,2.281,5.543,7.888,3.068,4.269,1.329,2.379,0.277,0.325,2.011,4.278,0.596,5.360,9.052,8.276,6.803,7.046,9.891,4.676,2.387,1.476,7.394,6.054,9.804,7.054,6.011,4.063
1980-02-01,4.893,2.537,6.308,17.378,0.024,4.269,0.838,10.069,11.913,2.376,2.352,11.398,3.708,0.390,1.955,9.393,2.987,10.862,1.848,10.916,8.057,1.464,10.962,6.202,1.988,2.008,1.529,2.679,4.073,1.999,5.984,3.576,0.493,1.766,0.374,2.428,3.280,1.493,8.203,2.644,2.398,6.008,11.246,3.675,1.126,4.095,2.402,1.215,8.516,5.782,0.200,2.844,17.378,0.131,5.070,0.123,7.843,5.720,11.578,0.024,1.456,7.769,9.591,2.158,5.077,8.244,8.976,1.109,11.941,6.926
1980-03-01,2.486,1.733,2.058,2.425,1.236,2.708,0.939,8.593,4.056,0.312,0.950,0.647,0.150,1.845,2.761,6.365,3.017,3.913,2.661,0.298,0.306,3.176,8.822,5.778,3.295,8.548,1.574,1.339,7.480,4.560,2.015,0.303,0.356,0.095,3.632,1.136,5.166,1.933,1.146,4.001,0.128,3.027,0.217,9.551,3.763,3.935,1.880,3.719,1.568,0.611,2.159,1.489,2.229,2.242,1.623,2.423,2.294,0.284,9.323,1.478,0.070,1.925,2.658,2.280,2.613,3.282,2.429,6.471,1.987,2.346
1980-04-01,0.945,0.555,1.146,2.165,1.265,1.605,2.732,1.850,0.340,0.474,2.178,0.613,0.556,2.177,0.445,0.514,0.520,2.526,0.940,0.314,0.467,0.520,0.777,0.139,1.459,0.345,0.312,1.322,0.365,1.583,2.545,1.931,0.154,0.951,2.308,0.253,1.260,0.291,0.501,4.109,0.428,5.960,0.348,3.867,4.866,0.457,1.859,1.306,2.043,1.769,5.816,1.938,0.557,0.410,1.924,0.429,0.257,0.570,5.706,1.167,0.383,1.232,1.475,4.795,0.223,0.198,0.348,0.774,0.150,4.233
1980-05-01,0.037,0.028,0.054,0.260,0.472,0.469,0.364,1.554,1.685,0.077,0.012,0.035,0.351,1.639,0.133,0.245,0.007,0.847,0.503,0.343,0.221,0.186,2.655,0.746,0.050,0.709,0.188,0.426,0.319,0.259,0.278,0.309,0.203,0.031,0.045,0.310,0.902,0.245,0.138,0.175,0.801,0.858,0.000,0.281,0.391,0.572,1.522,0.661,0.306,0.408,0.128,0.847,0.013,0.214,0.000,0.177,0.017,0.254,0.373,0.971,0.511,0.314,0.309,0.017,1.312,0.055,0.260,0.226,0.366,0.404
1980-06-01,0.081,0.052,0.004,0.004,0.001,0.188,0.000,0.005,0.012,0.092,0.189,0.100,0.004,0.005,0.004,0.243,0.002,0.021,0.002,0.001,0.092,0.100,0.093,0.048,0.311,0.032,0.021,0.052,0.305,0.052,0.079,0.013,0.181,0.027,0.001,0.198,0.001,0.004,0.005,0.001,0.231,0.022,0.000,0.083,0.043,0.123,0.006,0.019,0.063,0.073,0.000,0.005,0.008,0.005,0.002,0.074,0.001,0.000,0.249,0.112,0.118,0.037,0.022,0.086,0.229,0.070,0.008,0.005,0.009,0.009
1980-07-01,0.052,0.000,0.000,0.210,0.054,0.000,0.054,0.001,0.000,0.001,0.000,0.002,0.000,0.011,0.000,0.000,0.001,0.037,0.001,0.000,0.002,0.002,0.005,0.120,0.000,0.001,0.000,0.006,0.000,0.000,0.000,0.000,0.334,0.000,0.001,0.000,0.002,0.004,0.013,0.000,0.017,0.011,0.026,0.063,0.005,0.011,0.000,0.045,0.011,0.088,0.001,0.002,0.000,0.002,0.001,0.000,0.000,0.006,0.004,0.006,0.366,0.001,0.002,0.004,0.001,0.000,0.000,0.002,0.000,0.009
1980-08-01,0.001,0.005,0.001,0.005,0.000,0.006,0.000,0.009,0.057,0.007,0.001,0.000,0.038,0.011,0.021,0.004,0.022,0.011,0.005,0.004,0.009,0.001,0.000,0.033,0.000,0.127,0.154,0.006,0.122,0.000,0.000,0.006,0.001,0.001,0.000,0.228,0.260,0.010,0.005,0.000,0.020,0.000,0.000,0.248,0.001,0.001,0.115,0.005,0.251,0.012,0.001,0.000,0.001,0.000,0.000,0.006,0.005,0.043,0.153,0.010,0.004,0.043,0.000,0.001,0.129,0.061,0.011,0.005,0.001,0.001
1980-09-01,0.018,1.160,0.008,0.915,0.012,0.722,0.002,0.000,0.011,0.867,0.676,0.595,0.018,0.038,0.033,0.001,0.126,0.221,0.050,0.080,0.011,0.930,0.040,0.002,0.002,0.000,0.002,0.001,0.012,0.078,0.001,0.203,0.019,0.074,0.183,0.012,0.407,0.005,0.017,0.914,0.026,0.103,0.000,0.022,0.006,1.202,0.007,0.004,0.037,0.001,0.116,0.136,0.211,0.052,0.018,0.026,0.004,0.198,0.015,1.633,1.852,0.593,0.001,0.172,0.067,0.072,0.047,0.024,0.000,0.005
1980-10-01,0.630,3.772,1.498,1.679,0.004,1.142,1.674,1.124,0.088,0.001,1.937,0.426,1.788,0.145,0.262,0.204,2.229,1.046,2.576,0.045,0.708,0.083,0.017,0.758,0.218,1.222,0.382,0.925,0.542,1.823,1.469,0.924,2.036,1.441,0.403,0.677,0.847,0.013,0.022,1.639,1.347,0.004,0.072,1.235,0.004,0.261,2.082,1.164,0.081,0.002,0.120,2.399,1.118,0.294,1.999,0.542,0.827,1.169,1.809,0.007,0.502,0.269,0.976,0.154,0.885,0.668,2.020,2.208,0.026,1.311
1980-11-01,6.099,4.131,1.017,1.720,2.706,0.262,1.153,2.832,4.459,0.091,1.302,0.933,3.027,1.884,0.972,3.572,2.779,3.997,5.575,0.651,1.925,0.353,2.845,3.302,2.593,2.522,6.065,1.345,2.029,0.705,1.303,1.682,0.582,1.050,1.201,0.221,5.262,2.682,3.369,3.451,1.153,1.773,5.101,3.162,0.456,4.938,2.637,0.635,3.226,2.106,0.204,6.300,0.659,0.017,1.234,0.135,0.021,3.162,0.291,1.783,0.133,4.846,1.633,1.742,5.870,0.130,3.448,0.146,0.094,5.825
1980-12-01,4.454,6.741,6.505,5.640,4.857,2.093,3.369,4.839,3.331,4.981,3.109,3.730,1.087,0.311,2.690,6.630,1.573,3.133,1.103,0.914,2.121,5.895,1.851,2.891,1.623,6.943,6.943,4.738,8.568,6.622,0.970,4.185,6.145,5.613,2.712,2.490,0.441,8.885,3.522,2.668,4.949,2.813,2.248,6.184,0.110,7.893,5.213,5.409,0.793,17.007,2.225,5.238,2.652,2.301,2.082,2.408,0.845,8.990,1.875,6.833,0.300,8.545,9.418,4.955,16.202,8.853,5.792,7.042,1.577,3.152
1981-01-01,3.286,13.296,8.374,4.082,9.954,10.806,8.919,10.008,9.287,7.741,1.266,6.849,7.539,1.632,10.090,7.302,2.231,5.925,4.663,6.168,4.468,1.371,4.207,3.897,0.330,8.010,5.643,7.904,6.763,1.654,2.274,4.059,4.421,7.607,4.241,2.338,7.014,1.948,2.032,1.650,8.679,4.163,1.906,2.078,4.115,3.510,7.467,1.945,4.131,9.244,9.837,1.400,8.138,6.604,6.239,10.063,0.361,10.688,2.089,0.482,9.531,1.310,12.283,4.562,13.296,4.876,2.030,2.687,2.066,6.600
1981-02-01,1.799,6.158,2.222,3.950,5.568,9.922,1.979,2.585,0.456,3.920,0.614,1.517,4.341,7.439,16.285,0.401,1.160,6.344,9.172,7.258,7.507,1.960,6.689,8.043,5.075,7.141,9.947,7.153,8.056,7.765,1.400,1.938,1.146,4.151,3.025,5.680,2.576,1.812,1.992,0.876,7.025,3.830,2.524,0.159,6.442,1.994,4.961,2.861,6.695,9.674,1.623,7.212,2.060,5.193,1.508,4.319,0.023,2.037,2.182,2.305,1.065,0.414,11.337,7.107,7.713,0.455,9.507,11.529,8.336,2.619
1981-03-01,0.146,2.995,3.426,8.836,2.922,4.460,0.884,5.280,2.022,3.858,1.792,3.117,0.289,2.417,0.254,0.217,1.544,5.736,0.339,5.399,0.339,1.588,1.373,0.276,3.664,1.810,3.172,5.651,0.893,8.593,5.578,0.472,7.054,5.989,1.606,6.245,0.118,3.637,3.530,0.183,2.869,1.128,0.522,1.286,2.775,2.122,2.738,3.154,0.478,4.693,1.573,1.987,2.821,0.978,1.037,4.222,0.721,4.622,3.177,8.822,1.827,0.089,5.368,0.142,3.061,0.287,0.287,9.551,4.076,5.332
1981-04-01,0.733,1.853,0.536,0.422,0.236,2.869,3.563,1.357,0.340,1.931,4.003,0.997,1.385,0.399,0.374,2.198,2.125,1.926,0.247,1.650,0.494,0.327,5.137,0.295,2.027,1.333,4.416,4.798,5.960,0.683,0.514,0.722,1.801,0.821,2.646,1.918,1.617,0.930,0.644,0.841,2.822,1.104,0.728,0.308,2.028,0.392,4.191,0.372,0.763,0.333,0.425,1.903,0.778,0.315,0.855,1.355,2.303,5.741,0.868,2.324,2.607,0.292,0.356,0.321,1.847,0.190,1.020,0.496,1.513,0.993
1981-05-01,0.057,0.012,0.023,0.090,0.017,1.203,0.654,0.333,0.238,0.517,0.032,0.256,0.349,0.283,1.767,0.005,0.007,0.353,0.692,0.009,0.582,0.409,0.109,0.037,0.317,0.907,0.216,0.045,0.760,0.020,1.480,0.712,0.458,1.538,0.588,0.038,0.343,0.397,0.337,0.271,1.538,0.151,0.509,0.041,0.156,0.228,0.776,0.244,0.021,0.121,0.000,0.298,0.287,0.061,0.223,0.041,0.740,0.371,0.090,0.017,0.078,0.541,1.984,0.652,0.031,1.369,3.372,0.192,0.084,0.017
1981-06-01,0.005,0.000,0.037,0.005,0.034,0.008,0.028,0.001,0.063,0.006,0.096,0.009,0.026,0.000,0.033,0.004,0.019,0.021,0.008,0.000,0.074,0.004,0.025,0.152,0.002,0.044,0.117,0.000,0.001,0.000,0.000,0.004,0.027,0.112,0.065,0.032,0.009,0.000,0.001,0.112,0.034,0.093,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.073,0.001,0.094,0.021,0.048,0.141,0.015,0.035,0.006,0.015,0.008,0.063,0.021,0.115,0.240,0.001,0.031,0.014,0.006,0.066,0.018
1981-07-01,0.001,0.005,0.000,0.000,0.066,0.237,0.000,0.001,0.001,0.007,0.001,0.007,0.006,0.005,0.013,0.000,0.002,0.001,0.001,0.000,0.000,0.000,0.018,0.001,0.009,0.415,0.415,0.000,0.000,0.004,0.140,0.000,0.000,0.000,0.000,0.015,0.253,0.000,0.124,0.027,0.006,0.006,0.001,0.020,0.000,0.001,0.001,0.004,0.000,0.001,0.000,0.016,0.000,0.002,0.001,0.001,0.009,0.005,0.000,0.000,0.000,0.170,0.000,0.005,0.001,0.004,0.002,0.021,0.027,0.022
1981-08-01,0.001,0.001,0.002,0.004,0.029,0.005,0.038,0.013,0.129,0.006,0.002,0.004,0.000,0.007,0.002,0.046,0.000,0.010,0.011,0.006,0.034,0.005,0.000,0.002,0.004,0.009,0.000,0.001,0.000,0.001,0.016,0.001,0.006,0.085,0.444,0.000,0.007,0.035,0.007,0.004,0.002,0.444,0.251,0.010,0.005,0.035,0.000,0.012,0.001,0.001,0.002,0.028,0.000,0.001,0.013,0.027,0.032,0.001,0.005,0.000,0.002,0.000,0.007,0.023,0.022,0.002,0.001,0.000,0.005,0.395
1981-09-01,0.038,0.145,0.004,0.001,0.000,0.031,0.194,0.002,0.006,0.133,0.000,0.000,0.013,0.040,0.005,0.004,0.002,0.044,0.020,0.002,0.007,0.020,1.852,0.006,0.673,0.052,0.002,0.013,1.077,0.174,0.035,0.172,0.704,0.083,0.035,1.633,0.004,0.033,0.020,0.333,0.015,0.047,0.126,0.018,0.005,0.001,0.007,0.020,0.001,0.424,0.270,0.191,0.026,0.081,0.746,0.000,0.130,0.000,0.011,0.104,0.026,0.001,0.000,0.006,0.000,0.017,0.157,0.064,0.030,0.008
1981-10-01,0.129,0.467,0.166,0.007,0.178,0.062,2.595,0.614,0.188,0.834,0.095,3.604,1.249,2.390,1.969,1.484,0.150,1.236,0.034,1.804,1.903,0.013,1.280,1.642,0.076,0.035,3.772,0.381,0.084,1.368,0.859,0.004,0.209,1.206,0.037,0.072,0.035,0.002,1.322,1.894,0.084,0.072,1.788,1.033,0.427,0.126,0.051,0.194,1.085,1.244,1.712,0.384,0.070,0.766,0.054,0.006,0.067,1.637,0.035,1.037,1.155,0.941,0.132,0.610,1.941,1.324,0.660,0.701,2.767,0.123
1981-11-01,5.862,2.880,4.846,2.679,2.173,1.602,0.410,0.457,2.528,0.446,0.521,0.425,4.840,4.723,6.063,1.111,0.398,1.384,4.161,1.183,0.301,0.141,2.685,0.804,0.791,4.574,4.459,0.102,3.278,0.076,0.022,4.200,1.482,1.754,4.332,0.856,2.783,0.369,3.494,0.265,1.978,0.241,1.101,4.890,1.109,2.839,3.483,4.114,3.472,2.678,2.297,4.654,2.634,3.366,6.065,2.333,0.543,2.094,2.663,2.143,4.317,1.213,3.210,5.242,0.261,4.584,2.194,1.527,1.839,4.620
1981-12-01,5.696,1.253,7.604,5.287,7.942,0.384,6.492,6.490,4.385,3.891,6.494,2.374,1.383,4.353,17.007,4.970,0.721,2.535,1.718,4.992,15.856,0.481,7.290,5.094,4.513,1.285,8.990,1.956,8.029,0.829,3.461,9.854,2.318,6.819,2.436,8.735,6.791,2.539,4.609,0.414,0.464,4.980,2.683,1.894,1.593,2.503,5.232,3.306,0.082,1.058,0.472,2.581,5.270,3.272,0.393,5.084,1.959,0.438,5.568,0.082,5.215,4.540,3.133,1.040,0.373,3.838,1.224,0.430,0.411,1.755
1982-01-01,4.334,7.125,3.820,4.832,12.324,11.698,13.296,2.445,4.346,1.444,1.003,4.384,5.807,4.882,5.066,2.619,9.018,6.379,10.055,6.396,8.665,0.277,5.635,2.880,1.953,6.155,9.352,1.945,12.267,2.037,3.307,8.894,5.531,2.473,0.870,2.209,10.970,2.310,0.330,0.361,6.816,4.222,3.897,1.479,1.439,4.305,3.774,9.900,10.984,0.926,3.459,2.963,4.214,9.748,1.451,2.646,4.223,7.645,7.674,7.700,0.320,3.991,2.580,4.335,3.735,6.060,0.277,0.277,2.545,7.280
1982-02-01,9.168,11.136,1.170,3.267,3.429,4.011,4.461,9.489,3.054,3.434,2.842,6.802,0.556,2.819,12.156,0.562,5.841,8.286,5.330,1.679,2.387,0.564,6.087,2.876,0.530,1.711,5.992,4.968,4.626,2.157,0.702,6.268,2.743,4.711,5.111,2.513,2.968,5.456,0.362,3.296,10.144,1.973,7.929,7.724,3.729,0.706,3.074,6.383,1.417,2.421,7.860,0.362,4.520,2.637,4.710,8.023,3.465,11.662,1.207,7.754,0.440,7.007,1.260,5.610,1.834,4.739,4.742,0.402,3.806,4.714
1982-03-01,2.146,0.114,1.167,1.179,2.623,2.050,2.764,0.139,9.010,2.010,4.031,4.028,2.525,5.696,8.468,4.528,7.048,7.922,1.977,4.770,4.528,2.014,0.582,1.357,0.089,6.096,9.244,9.044,9.551,1.471,0.998,6.855,1.705,4.405,0.232,3.926,4.144,1.851,2.897,9.551,2.908,1.626,1.969,4.484,2.853,0.466,8.729,4.578,2.108,0.260,7.340,2.623,2.493,8.593,4.776,1.705,0.106,2.356,6.628,1.408,2.041,1.195,6.648,3.886,1.931,0.327,7.543,3.218,0.139,9.010
1982-04-01,0.748,1.482,4.835,2.355,1.740,1.144,5.731,0.853,0.852,2.011,2.891,0.593,5.780,2.558,4.320,4.609,0.317,4.307,1.002,0.276,1.374,0.828,3.485,1.744,0.139,0.445,1.887,0.522,2.150,1.977,1.036,0.535,1.380,1.452,0.475,0.471,0.150,0.501,1.067,0.194,0.285,0.568,1.050,1.930,0.467,1.069,1.678,1.085,0.552,0.529,0.920,1.396,0.843,2.655,2.454,2.383,0.624,0.539,0.712,0.315,1.344,2.245,5.841,3.824,0.741,0.834,0.369,2.302,3.123,1.481
1982-05-01,0.810,0.434,0.007,1.068,0.037,0.092,1.321,2.058,0.384,0.035,0.671,0.846,0.161,2.694,1.131,0.526,0.629,0.044,0.342,3.372,0.264,1.028,0.061,0.013,0.027,0.353,0.552,1.019,0.347,0.361,0.022,0.539,0.948,0.376,0.035,0.009,0.469,0.453,1.146,0.022,0.092,1.096,0.275,0.961,0.294,0.633,2.025,0.040,0.987,0.016,0.028,0.210,0.345,0.321,0.024,0.110,0.018,0.033,3.372,1.562,0.600,0.016,0.077,0.259,0.039,0.028,0.408,0.017,0.953,0.548
1982-06-01,0.001,0.007,0.000,0.002,0.000,0.004,0.144,0.084,0.243,0.001,0.001,0.004,0.096,0.022,0.037,0.008,0.007,0.017,0.206,0.037,0.222,0.080,0.115,0.053,0.002,0.045,0.001,0.014,0.130,0.154,0.247,0.000,0.083,0.000,0.015,0.026,0.000,0.200,0.026,0.002,0.000,0.006,0.109,0.006,0.013,0.000,0.091,0.046,0.136,0.000,0.000,0.001,0.000,0.020,0.037,0.086,0.006,0.311,0.065,0.126,0.047,0.128,0.014,0.136,0.005,0.000,0.025,0.001,0.005,0.249
